"I love the fact that the pizza tastes so good and is so cheap.","1","['pizza']","['positive']"
"Nicky the Nose at the bar is a treat.","1","['bar']","['neutral']"
"Service was prompt, friendly and great.","1","['Service']","['positive']"
"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.","4","['lamb chop', 'salads', 'lemon', 'extra virgnin olive oil']","['positive', 'positive', 'positive', 'positive']"
"The sushi was awful!","1","['sushi']","['negative']"
"You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.","2","['meal', 'dishes']","['positive', 'positive']"
"The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","3","['Pastrami sandwich', 'pickles', 'beer']","['positive', 'positive', 'positive']"
"The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.","3","['plain pizza', 'wild mushroom(third generation-Fornini) pizza', 'truffle oil']","['negative', 'positive', 'neutral']"
"Late nite omelletes are not good here, there is no variety!","1","['omelletes']","['negative']"
"After all that, they complained to me about the small tip.","1","['tip']","['negative']"
"It's a great place to pick up a cheap lunch or dinner.","2","['lunch', 'dinner']","['positive', 'positive']"
"Behind this counter, two men are squeezed in.","1","['counter']","['negative']"
"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","3","['Sushi fix', 'fish', 'service']","['positive', 'positive', 'positive']"
"Our waitress was sweet and accomodating, not overbearing.","1","['waitress']","['positive']"
"Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.","2","['table', 'reservation sigh']","['negative', 'neutral']"
"I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there.","1","['food']","['negative']"
"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.","2","['menu', 'food art']","['negative', 'positive']"
"The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.","1","['outdoor atmosphere']","['positive']"
"A large is $20, and toppings are about $3 each.","1","['toppings']","['neutral']"
"brick oven gallery is My pick for best pizza restaurant anywhere.","1","['pizza']","['positive']"
"Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.","3","['service', 'food', 'price']","['positive', 'positive', 'positive']"
"For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic.","1","['Thai food']","['negative']"
"Growing up in NY, I have eaten my share of bagels.","1","['bagels']","['neutral']"
"Oh, don't even let me start with how expensive the bills were!","1","['bills']","['negative']"
"The scallion pancakes and fried dumplings were nothing out of the ordinary.","2","['scallion pancakes', 'fried dumplings']","['neutral', 'neutral']"
"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!","4","['appetizers', 'salads', 'steak', 'pasta']","['positive', 'positive', 'positive', 'positive']"
"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.","6","['table', 'served', 'dishes', 'table', 'served', 'bill']","['negative', 'negative', 'negative', 'negative', 'negative', 'negative']"
"Service is top notch.","1","['Service']","['positive']"
"The food now is inconsistent.","1","['food']","['negative']"
"You can also special order any kind of dumpling,etc.","1","['dumpling']","['positive']"
"I was pretty much full after our fondue appetizer.","1","['fondue appetizer']","['neutral']"
"BE CAREFUL before you request extra spice.","1","['spice']","['neutral']"
"The octopus eaters were floored by the Octopus salad.","1","['Octopus salad']","['positive']"
"We thought that this place is using too much of MSG cooking in the foods.","2","['MSG cooking', 'foods']","['negative', 'negative']"
"And the Tom Kha soup was pathetic.","1","['Tom Kha soup']","['negative']"
"I started out with a Bombay beer which was big enough for two.","1","['Bombay beer']","['positive']"
"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.","3","['decor', 'semi-private boths', 'dining hall']","['positive', 'positive', 'positive']"
"Service was quick.","1","['Service']","['positive']"
"Drawbacks: service is slow and they don't toast!","1","['service']","['negative']"
"Went there for an office lunch.","1","['office lunch']","['neutral']"
"The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.","4","['sweet lassi', 'lamb chettinad', 'garlic naan', 'rasamalai']","['positive', 'positive', 'positive', 'negative']"
"We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.","3","['chef', 'food', 'bistro fare']","['positive', 'positive', 'positive']"
"The best thing I tasted were the lambchops.","1","['lambchops']","['positive']"
"The spicy tuna and salmon are the best we've ever had.","2","['spicy tuna', 'salmon']","['positive', 'positive']"
"Even though its good seafood, the prices are too high.","2","['seafood', 'prices']","['positive', 'negative']"
"In addition, the food is very good and the prices are reasonable.","2","['food', 'prices']","['positive', 'positive']"
"Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.","2","['owners', 'hosts']","['positive', 'positive']"
"Been going here since it opened have seen the quality value decrease considerably.","1","['quality value']","['negative']"
"Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.","2","['Meat dishes', 'vegetarian-friendly choices']","['neutral', 'positive']"
"Reasonable prices.","1","['prices']","['positive']"
"they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.","4","['service', 'amuse bouche', 'tables', 'dessert']","['positive', 'positive', 'positive', 'positive']"
"Try the crunchy tuna, it is to die for.","1","['crunchy tuna']","['positive']"
"It won't break the bank but I also wouldnt come back for the food.","1","['food']","['negative']"
"All in all, this midtown gem instantly became one of my favorite sushi restaurants in the city.","1","['sushi']","['positive']"
"It is a lot of fun with live entertainment and all kinds of Disney type special effects.","2","['live entertainment', 'special effects']","['positive', 'positive']"
"if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).","2","['sushi', 'sushi']","['positive', 'positive']"
"No refills on fountain drinks, though.","1","['fountain drinks']","['negative']"
"Wow over 100 beers to choose from.","1","['beers']","['positive']"
"Be careful of portions - they're HUGE.","1","['portions']","['positive']"
"The Steak Tartare is a great bet, they fix it for you at the table.","1","['Steak Tartare']","['positive']"
"My first time there I happened not to like the Crab Croquette apt that i ordered and they were happy to change it for me without making no big deal.","1","['Crab Croquette apt']","['negative']"
"Great for large groups and celebrations - our SUPER HAPPY waiter was the entertainment of the evening.","1","['waiter']","['positive']"
"Did I mention the wine?","1","['wine']","['neutral']"
"Plus, on Wednesday nights the house wine is unlimited!","1","['house wine']","['positive']"
"like saying her bread comes from a special bakery when we have seen her buying it dowtown manhathan.","1","['bread']","['negative']"
"The dim sum servings here are a bit larger than I'm used to.","1","['dim sum servings']","['neutral']"
"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.","3","['management', 'door', 'glass front']","['neutral', 'positive', 'negative']"
"We won't go to this place again for a good meal.","1","['meal']","['negative']"
"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.","5","['Barbecued codfish', 'seasoning', 'spice rub', 'herb mix', 'sauce']","['positive', 'negative', 'negative', 'negative', 'negative']"
"After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.","2","['dinner', 'dance floor']","['neutral', 'positive']"
"Taj Mahal offeres gret value and great food.","2","['value', 'food']","['positive', 'positive']"
"Has the chef and owner changed???","2","['chef', 'owner']","['neutral', 'neutral']"
"My boyfriend and I recently had an early dinner at Artisanal and was satisfied with our experience.","1","['dinner']","['positive']"
"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.","5","['bacon', 'platter', 'in sandwiches', 'frying', 'bacos']","['negative', 'negative', 'negative', 'negative', 'negative']"
"Outstanding Bagels, but you get what you pay for.","1","['Bagels']","['positive']"
"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!","5","['Pizza', 'pizza', 'toppings', 'crust', 'bread']","['positive', 'positive', 'neutral', 'positive', 'positive']"
"I found it on a cold night, the perfect spot to warm up.","1","['spot']","['positive']"
"They even have a section in the menu called American Chinese food!","2","['menu', 'American Chinese food']","['negative', 'negative']"
"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.","4","['Service', 'beef carpaachio', 'portion', 'pasta']","['positive', 'positive', 'positive', 'positive']"
"kalbi and nebbiolo do work together.","2","['kalbi', 'nebbiolo']","['neutral', 'neutral']"
"Best Italian food I ever had (and being Italian, that means alot).","1","['Italian food']","['positive']"
"I will recommend Scopa to all of my friends for a place to go for wonderful Italian food.","1","['Italian food']","['positive']"
"Located at the end of a magnificent block.","1","['Located']","['positive']"
"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.","3","['room', 'meal', 'clubhouse']","['neutral', 'positive', 'negative']"
"They don't walk around with the trays of Dim Sum.","1","['trays of Dim Sum']","['neutral']"
"Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).","2","['bar', 'bartenders']","['positive', 'positive']"
"We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.","3","['dessert', 'waitress', 'bill']","['neutral', 'negative', 'neutral']"
"I really loved the different and inovated touch that's the cheff gives to the food.","2","['cheff', 'food']","['positive', 'positive']"
"They came out over cooked and the cheese was almost non existant.","1","['cheese']","['negative']"
"I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.","6","['meal', 'server', 'wine', 'price range', 'priced', 'wine']","['positive', 'positive', 'positive', 'positive', 'neutral', 'negative']"
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!","1","['svc']","['negative']"
"The food is good, especially their more basic dishes, and the drinks are delicious.","3","['food', 'dishes', 'drinks']","['positive', 'positive', 'positive']"
"But the main hit was the whole grilled fish.","1","['whole grilled fish']","['positive']"
"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.","6","['tuna tartare', 'sake', 'mushroom ravioli', 'pinot noir', 'chocolate sampler', 'dessert wine']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
"On a hot day it was fabulous to stop in and enjoy lunch.","1","['lunch']","['positive']"
"The food is delicious and beautifully prepared along with the friendly and personable service.","2","['food', 'service']","['positive', 'positive']"
"I usually go there later at night when I get off work so I don't have to deal with crowds or lines.","2","['crowds', 'lines']","['negative', 'negative']"
"Pizza here is consistently good.","1","['Pizza']","['positive']"
"We had a great tiem watching the shows and characters and ar food was just what we were looking for.","3","['shows', 'characters', 'food']","['positive', 'positive', 'positive']"
"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.","4","['waiter', 'beers', 'manager', 'reservations']","['negative', 'neutral', 'negative', 'positive']"
"Wouldn't recomend it for dinner!","1","['dinner']","['negative']"
"Sauce was watery and the food didn't have much flavor.","3","['Sauce', 'food', 'flavor']","['negative', 'negative', 'negative']"
"My husband and I enjoy Sangria.","1","['Sangria']","['positive']"
"But after last night, Spice Grill is the only place I'm eating indian cuisine.","1","['indian cuisine']","['positive']"
"We both opted for a pasta dish and they were served timely and fresh.","2","['pasta dish', 'served']","['positive', 'positive']"
"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...","4","['bread', 'appetizer', 'glass of wine', 'main course']","['negative', 'neutral', 'neutral', 'neutral']"
"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!","2","['neighborhood', 'food']","['positive', 'positive']"
"In an area sadly lacking in decent Thai food, this is one of the best spots.","1","['Thai food']","['positive']"
"Tell them Herky sent you and get a free confused look from the waiter.","1","['waiter']","['negative']"
"Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.","4","['reservations', 'hosting staff', 'seating', 'reservation']","['negative', 'negative', 'negative', 'neutral']"
"The food was average or above including some surprising tasty dishes.","2","['food', 'dishes']","['positive', 'positive']"
"They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.","3","['specials', 'ingredients', 'thai']","['negative', 'negative', 'neutral']"
"Other apetizers and food","2","['apetizers', 'food']","['neutral', 'neutral']"
"The noodle and rices dishes taste great.","1","['noodle and rices dishes']","['positive']"
"The food's as good as ever.","1","['food']","['positive']"
"The crust is thin, the ingredients are fresh and the staff is friendly.","3","['crust', 'ingredients', 'staff']","['positive', 'positive', 'positive']"
"Also a little more expensive than your average bagel place.","1","['bagel']","['neutral']"
"the food was undercooked-the sauce watery, and the vegetables raw.","3","['food', 'sauce', 'vegetables']","['negative', 'negative', 'negative']"
"And the fried clams had just enough kick to them to make 'em worth eating.","1","['fried clams']","['positive']"
"The sauces used are also not that exciting.","1","['sauces']","['negative']"
"The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.","3","['lunch menu', 'appetizer', 'entree']","['positive', 'positive', 'positive']"
"The rice was poor quality and was cooked so badly it was hard.","3","['rice', 'quality', 'cooked']","['negative', 'negative', 'negative']"
"We had champagne and caviar and felt like princesses!","2","['champagne', 'caviar']","['positive', 'positive']"
"The shrimp scampi was excellent and the antipasti were plentiful.","2","['shrimp scampi', 'antipasti']","['positive', 'positive']"
"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.","2","['dessert', 'waiter']","['neutral', 'positive']"
"I got the $10 10-piece dim sum combo, every bite of which was great.","1","['dim sum combo']","['positive']"
"There is also very limited seating and there can be a substantial wait in getting food at peak times.","3","['seating', 'wait', 'food']","['negative', 'negative', 'neutral']"
"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!","3","['martini', 'bar', 'Roast Chicken']","['neutral', 'neutral', 'positive']"
"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.","3","['wait', 'table', 'insde table']","['negative', 'neutral', 'positive']"
"The prices are wonderfully low.","1","['prices']","['positive']"
"If you like spicy food get the chicken vindaloo.","2","['spicy food', 'chicken vindaloo']","['neutral', 'neutral']"
"I have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials.","1","['lunch specials']","['positive']"
"So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.","3","['bar food', 'menu', 'hand-crafted beers']","['positive', 'positive', 'positive']"
"No free drink.","1","['drink']","['neutral']"
"This is my first time writing a review for a restaurant because the food and service was excellent.","2","['food', 'service']","['positive', 'positive']"
"While they keep the capex to a minimum, they do put some cash into the bagels, because they among the best in the city.","2","['capex', 'bagels']","['positive', 'neutral']"
"The two star chefs left quite some time ago to open their own place.","1","['chefs']","['neutral']"
"Don't waste money on decor.","1","['decor']","['neutral']"
"They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?","2","['back garden', 'outdoor seating']","['positive', 'positive']"
"I have never before eaten 40 pieces of relatively good nigiri.","1","['nigiri']","['neutral']"
"Given the incredible architecture surrounding it, this place has no character.","2","['architecture', 'place']","['positive', 'negative']"
"I'd call it an 'italian dinner'.","1","['dinner']","['neutral']"
"While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.","2","['place', 'drinks']","['negative', 'positive']"
"Have frequented 'ino for several years and the food remains excellent.","1","['food']","['positive']"
"Their eggplant is so delicate, sweet tender!","1","['eggplant']","['positive']"
"Each bite of food at Kai was indeed delicious, fresh, and elegant.","1","['food']","['positive']"
"all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.","3","['food', 'quality of food', 'priced']","['positive', 'positive', 'neutral']"
"My friend got the mushroom pizza which tasted better.","1","['mushroom pizza']","['positive']"
"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).","5","['cod with paella', 'fish and chips', 'serving', 'fish', 'fries']","['negative', 'negative', 'negative', 'neutral', 'neutral']"
"It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.","2","['place', 'service']","['positive', 'negative']"
"You should pass on the calamari.","1","['calamari']","['negative']"
"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","2","['porcini mushroom pasta special', 'seafood tagliatelle']","['negative', 'negative']"
"Try the spicy wontons and the salt pepper shrimps.","2","['spicy wontons', 'salt pepper shrimps']","['positive', 'positive']"
"THE FOOD PORTIONS ARE REALLY LARGE.","1","['FOOD PORTIONS']","['positive']"
"The fries are yummy.","1","['fries']","['positive']"
"Friendly and informative staff, very attentive and prompt raw bar service.","2","['staff', 'bar service']","['positive', 'positive']"
"Best Taiwanese food in NY!","1","['Taiwanese food']","['positive']"
"This place is a great stop for great food.","1","['food']","['positive']"
"All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City.","2","['pastas', 'homemade lasagna']","['positive', 'positive']"
"We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.","2","['dessert menu', 'tip']","['neutral', 'positive']"
"And the prices were way to high for what you get.","1","['prices']","['negative']"
"The staff ignored my friends and I the entire time we were there.","1","['staff']","['negative']"
"Yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.","1","['service']","['negative']"
"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.","2","['in-house lady DJ', 'music']","['positive', 'positive']"
"I need at least three rolls to be full, and that's at least $14.00!","1","['rolls']","['neutral']"
"Great wine list, reasonably priced.--Sara","2","['wine list', 'priced']","['positive', 'positive']"
"The hot dogs were cold in the middle and the buns were stale.","2","['hot dogs', 'buns']","['negative', 'negative']"
"While the food was excellent, it wasn't cheap (though not extremely expensive either).","1","['food']","['positive']"
"Beef noodle soup is good as well.","1","['Beef noodle soup']","['positive']"
"Delivery service is great too.","1","['Delivery service']","['positive']"
"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.","3","['food', 'flavors', 'Thai cuisine']","['positive', 'positive', 'positive']"
"I recieved prompt service with a smile.","1","['service']","['positive']"
"They pray to their Food Gods to make them into a good pizza like VT's.","1","['pizza']","['negative']"
"The place was quiet and delightful.","1","['place']","['positive']"
"The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.","4","['food', 'food', 'herbs', 'tomatoes']","['positive', 'positive', 'positive', 'positive']"
"As much as I like the food there, I can't bring myself to go back.","1","['food']","['positive']"
"It looked like shredded cheese partly done - still in strips.","1","['shredded cheese']","['negative']"
"The prices and ambience are especially great considering it's in the West Village.","2","['prices', 'ambience']","['positive', 'positive']"
"The soup is pretty good too.","1","['soup']","['positive']"
"It is so easy to get a reservation at a top place in NYC with a week's notice.","1","['reservation']","['positive']"
"I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.","3","['root vegetables', 'mushroom consomme', 'chef']","['positive', 'positive', 'positive']"
"If you go to Roth's try to be served by Mike, he is GREAT!!","1","['served']","['positive']"
"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .","4","['food', 'ambiance', 'service', 'wait staff']","['neutral', 'neutral', 'neutral', 'negative']"
"I always get the Shabu-Shabu dinner and the beef is always fresh.","2","['Shabu-Shabu dinner', 'beef']","['neutral', 'positive']"
"The pizza was delivered cold and the cheese wasn't even fully melted!","2","['pizza', 'cheese']","['negative', 'negative']"
"We were very surprised by how good the food was on our first visit here on a Sunday night.","1","['food']","['positive']"
"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.","6","['comfort', 'decor', 'wait staff', 'meals', 'pho', 'vegtables']","['negative', 'negative', 'negative', 'negative', 'positive', 'positive']"
"On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.","8","['service', 'ambiance', 'food', 'presentaion', 'taste', 'choice', 'quality', 'quantity']","['neutral', 'neutral', 'negative', 'negative', 'negative', 'negative', 'negative', 'negative']"
"I live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of The Pizza Place at 3am.","1","['bar scene']","['positive']"
"If I could rate the people this place would be off the charts - unfortunately - the pizza, sorry - not the best in NYC.","2","['people', 'pizza']","['positive', 'negative']"
"The food is amazing!!!!","1","['food']","['positive']"
"Having not been home in the last 2 years may skew this reviewer a bit, but the food was tasty and spicy sans the oil that comes floating along at similar venues.","2","['food', 'oil']","['positive', 'neutral']"
"The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","3","['portions', 'sauces', 'service']","['negative', 'negative', 'positive']"
"For the price, you cannot eat this well in Manhattan.","1","['price']","['positive']"
"The owner is very friendly and a great guy, go try his pizza, you'll like it!","2","['owner', 'pizza']","['positive', 'positive']"
"The atmosphere is great!!!","1","['atmosphere']","['positive']"
"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","5","['food', 'wait-staff', 'diner', 'service', 'management']","['negative', 'negative', 'negative', 'negative', 'negative']"
"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.","1","['sea urchin']","['positive']"
"The service is a little scatty at times but all is forgiven when the food arrives.","2","['service', 'food']","['negative', 'positive']"
"The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.","6","['bruscetta', 'salads', 'mix of greens', 'iceberg', 'dishes', 'served']","['negative', 'positive', 'positive', 'neutral', 'positive', 'positive']"
"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .","2","['atmosphere', 'prices']","['neutral', 'positive']"
"The pickles were great addition.","1","['pickles']","['positive']"
"If your favorite Chinese food is General Tao chicken, then this is NOT your place.","2","['Chinese food', 'General Tao chicken']","['neutral', 'negative']"
"You must try the shrimp appetizers.","1","['shrimp appetizers']","['positive']"
"Not only is the cuisine the best around, the service has always been attentive and charming.","2","['cuisine', 'service']","['positive', 'positive']"
"The production is a symphony, alot of fun to experience.The food sublime for the most part.","1","['food']","['positive']"
"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.","4","['Waiters', 'drinks', 'food portions', 'entree']","['negative', 'neutral', 'negative', 'negative']"
"The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.","1","['cold appetizer dishes']","['positive']"
"The restaurant was packed at first, so we waited at the bar for about 20 minutes before we were seated.","1","['bar']","['neutral']"
"Interesting selection, good wines, service fine, fun decor.","3","['wines', 'service', 'decor']","['positive', 'positive', 'positive']"
"Any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.","3","['reservation', 'drink', 'bar']","['positive', 'neutral', 'neutral']"
"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.","2","['parmesean porcini souffle', 'lamb glazed with balsamic vinegar']","['positive', 'positive']"
"The food at this place is 'gourmet' Indian cuisine.","2","['food', ""'gourmet' Indian cuisine""]","['neutral', 'neutral']"
"But the thing that my wife and I hated was it was so loud and it felt like 'bar' or 'pub'.","2","['bar', 'pub']","['negative', 'negative']"
"While there are plenty of places to go for a good corned beef sandwich, Katz's has a charm about it.","1","['corned beef sandwich']","['positive']"
"However, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked PERRRRRRRRRFECT.","1","['pizza']","['positive']"
"Priced at upper intermediate range.","1","['Priced']","['negative']"
"If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.","2","['food', 'amount']","['negative', 'negative']"
"Try the olive cream cheese or the lox spread on a whole wheat everything bagel.","3","['olive cream cheese', 'lox spread', 'bagel']","['positive', 'positive', 'neutral']"
"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.","3","['service', 'server', 'table']","['positive', 'positive', 'neutral']"
"I don't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer.","1","['music']","['negative']"
"The rice to fish ration was also good--they didn't try to overpack the rice.","2","['rice to fish ration', 'rice']","['positive', 'positive']"
"They used shredded cheese on top!","1","['shredded cheese']","['neutral']"
"The food is great and they have a good selecion of wines at reasonable prices.","3","['food', 'selecion of wines', 'prices']","['positive', 'positive', 'positive']"
"The only positive was the wait staff, which was prompt, knowledgable, and likeable.","1","['wait staff']","['positive']"
"I couldn't reccommend their Godmother pizza any higher.","1","['Godmother pizza']","['positive']"
"I am not a vegetarian but, almost all the dishes were great.","1","['dishes']","['positive']"
"I was very impressed by this low-key upper eastsider and their authentically thai cuisine!!!","1","['thai cuisine']","['positive']"
"For the location, the prices are very reasonable.","2","['location', 'prices']","['neutral', 'positive']"
"The food is okay and the prices here are mediocre.","2","['food', 'prices']","['neutral', 'neutral']"
"My friend's food was also the complete opposite of what it's supposed to taste like (aND look like).","1","['food']","['negative']"
"I ordered the crab cocktail and it was soaked in a lime juice concoction where all you could taste was the lime.","3","['crab cocktail', 'lime juice concoction', 'lime']","['negative', 'neutral', 'neutral']"
"I would like to return and try some of the other menu items when I don't have to rush off to a show.","1","['menu items']","['positive']"
"We have been to this place many times, and always have great food, wine, and service.","3","['food', 'wine', 'service']","['positive', 'positive', 'positive']"
"Hopefully next time, I will save room for dessert.","1","['dessert']","['neutral']"
"Not a typical pizza joint, but good for a low key and fairly cheap nice sit down dinner.","1","['dinner']","['positive']"
"The corned beef was tender and melted in my mouth.","1","['corned beef']","['positive']"
"The best Chicken pad tai, I've ever had.","1","['Chicken pad tai']","['positive']"
"$20 for all you can eat sushi cannot be beaten.","1","['sushi']","['neutral']"
"Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.","4","['fish', 'ambiance', 'location', 'service']","['positive', 'positive', 'positive', 'positive']"
"Warm and friendly in the winter and terrific outdoor seating in the warmer months.","1","['outdoor seating']","['positive']"
"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.","3","['wine', 'wine', 'ambience']","['positive', 'positive', 'positive']"
"We got a little tipsy from the sake but isn't that what Saturday nights with the girlfriends are all about?","1","['sake']","['neutral']"
"I almost wanted to write a bad review, so no one would ever go here and I could have all the dumplings to myself!","1","['dumplings']","['positive']"
"Always a nice crowd, but never loud.","1","['crowd']","['positive']"
"My turkey burger was not cooked at all, my friends salmon was completely raw.","2","['turkey burger', 'salmon']","['negative', 'negative']"
"Decor is minimalist and clean - nothing to distract or commend.","1","['Decor']","['neutral']"
"His drinks are very inventive, delicious and classy.","1","['drinks']","['positive']"
"Great food, great prices, great service.","3","['food', 'prices', 'service']","['positive', 'positive', 'positive']"
"This isn't your corner Chinese food takeout.","1","['Chinese food']","['neutral']"
"Awsome Pizza especially the Margheritta slice.","2","['Pizza', 'Margheritta']","['positive', 'positive']"
"This place, however, has a lot less pretension than Joya and the Thai food is still above-average.","2","['place', 'Thai food']","['positive', 'positive']"
"Try ordering from the regular menu, then you would not regret!","1","['menu']","['positive']"
"Told us to sit anywhere, and when we sat he said the table was reserved.","1","['table']","['negative']"
"uni from maine vs california, sea vs freshwater eel) to get a good taste comparison.","1","['eel']","['neutral']"
"We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.","5","['lox', 'mussels', 'cod', 'trout', 'dinner']","['positive', 'positive', 'neutral', 'neutral', 'neutral']"
"The crispy chicken wasn't for us, though.","1","['crispy chicken']","['negative']"
"Food is great.","1","['Food']","['positive']"
